,Province/State,Country/Region,Lat,Long,Day,Confirmed,Recovered,Deaths,Province/State_Country/Region
3101,Victoria,Australia,-37.8136,144.9631,2020-01-30,2,0,0,Victoria - Australia
3102,Queensland,Australia,-28.0167,153.4,2020-01-30,3,0,0,Queensland - Australia
3103,,Cambodia,11.55,104.9167,2020-01-30,1,0,0,Cambodia
3104,,Sri Lanka,7.0,81.0,2020-01-30,1,0,0,Sri Lanka
3105,,Germany,51.0,9.0,2020-01-30,4,0,0,Germany
3106,,Finland,64.0,26.0,2020-01-30,1,0,0,Finland
3107,,United Arab Emirates,24.0,54.0,2020-01-30,4,0,0,United Arab Emirates
3108,,Philippines,13.0,122.0,2020-01-30,1,0,0,Philippines
3109,,India,21.0,78.0,2020-01-30,1,0,0,India
3188,Ontario,Canada,51.2538,-85.3232,2020-01-30,1,0,0,Ontario - Canada
3250,Hubei,China,30.9756,112.2707,2020-01-30,4903,90,162,Hubei - China
3252,,"Korea, South",36.0,128.0,2020-01-30,4,0,0,"Korea, South"
3253,France,France,46.2276,2.2137,2020-01-30,5,0,0,France - France
3254,Guangdong,China,23.3417,113.4244,2020-01-30,354,10,0,Guangdong - China
3255,Henan,China,33.882,113.61399999999999,2020-01-30,278,2,2,Henan - China
3256,Zhejiang,China,29.1832,120.0934,2020-01-30,428,4,0,Zhejiang - China
3257,Hunan,China,27.6104,111.7088,2020-01-30,277,2,0,Hunan - China
3258,Anhui,China,31.8257,117.2264,2020-01-30,200,2,0,Anhui - China
3259,Jiangxi,China,27.614,115.7221,2020-01-30,162,5,0,Jiangxi - China
3260,Shandong,China,36.3427,118.1498,2020-01-30,158,1,0,Shandong - China
3262,Jiangsu,China,32.9711,119.455,2020-01-30,129,1,0,Jiangsu - China
3263,Chongqing,China,30.0572,107.874,2020-01-30,182,1,0,Chongqing - China
3264,Sichuan,China,30.6171,102.7103,2020-01-30,142,1,1,Sichuan - China
3265,Heilongjiang,China,47.861999999999995,127.7615,2020-01-30,44,0,2,Heilongjiang - China
3267,Beijing,China,40.1824,116.4142,2020-01-30,114,4,1,Beijing - China
3268,Shanghai,China,31.201999999999998,121.4491,2020-01-30,112,5,1,Shanghai - China
3269,Hebei,China,39.549,116.1306,2020-01-30,65,0,1,Hebei - China
3270,Fujian,China,26.0789,117.9874,2020-01-30,101,0,0,Fujian - China
3271,Guangxi,China,23.8298,108.7881,2020-01-30,78,2,0,Guangxi - China
3272,Shaanxi,China,35.1917,108.8701,2020-01-30,63,0,0,Shaanxi - China
3273,Yunnan,China,24.974,101.48700000000001,2020-01-30,70,0,0,Yunnan - China
3274,Hainan,China,19.1959,109.7453,2020-01-30,46,1,1,Hainan - China
3275,Guizhou,China,26.8154,106.8748,2020-01-30,12,1,0,Guizhou - China
3276,Tianjin,China,39.3054,117.323,2020-01-30,31,0,0,Tianjin - China
3277,Shanxi,China,37.5777,112.2922,2020-01-30,35,1,0,Shanxi - China
3278,Gansu,China,37.8099,101.0583,2020-01-30,26,0,0,Gansu - China
3279,Hong Kong,China,22.3,114.2,2020-01-30,10,0,0,Hong Kong - China
3280,Liaoning,China,41.2956,122.6085,2020-01-30,41,1,0,Liaoning - China
3281,Jilin,China,43.6661,126.1923,2020-01-30,14,1,0,Jilin - China
3283,Xinjiang,China,41.1129,85.2401,2020-01-30,14,0,0,Xinjiang - China
3284,Inner Mongolia,China,44.0935,113.9448,2020-01-30,19,0,0,Inner Mongolia - China
3285,Ningxia,China,37.2692,106.1655,2020-01-30,17,0,0,Ningxia - China
3286,,Taiwan*,23.7,121.0,2020-01-30,9,0,0,Taiwan*
3287,,Vietnam,16.0,108.0,2020-01-30,2,0,0,Vietnam
3289,Qinghai,China,35.7452,95.9956,2020-01-30,8,0,0,Qinghai - China
3290,Macau,China,22.1667,113.55,2020-01-30,7,0,0,Macau - China
3298,Tibet,China,31.6927,88.0924,2020-01-30,1,0,0,Tibet - China
3425,"Orange County, CA",US,33.7879,-117.8531,2020-01-30,1,0,0,"Orange County, CA - US"
3427,"Maricopa County, AZ",US,33.2918,-112.4291,2020-01-30,1,0,0,"Maricopa County, AZ - US"
3443,"Los Angeles, CA",US,34.0522,-118.2437,2020-01-30,1,0,0,"Los Angeles, CA - US"
3444,"King County, WA",US,47.6062,-122.3321,2020-01-30,1,0,0,"King County, WA - US"
3445,"Cook County, IL",US,41.7377,-87.6976,2020-01-30,1,0,0,"Cook County, IL - US"
3536,,Thailand,15.0,101.0,2020-01-31,19,5,0,Thailand
3537,,Japan,36.0,138.0,2020-01-31,15,1,0,Japan
3538,,Singapore,1.2833,103.8333,2020-01-31,13,0,0,Singapore
3539,,Nepal,28.1667,84.25,2020-01-31,1,0,0,Nepal
3540,,Malaysia,2.5,112.5,2020-01-31,8,0,0,Malaysia
3541,British Columbia,Canada,49.2827,-123.1207,2020-01-31,1,0,0,British Columbia - Canada
3542,New South Wales,Australia,-33.8688,151.2093,2020-01-31,4,2,0,New South Wales - Australia
3543,Victoria,Australia,-37.8136,144.9631,2020-01-31,3,0,0,Victoria - Australia
3544,Queensland,Australia,-28.0167,153.4,2020-01-31,2,0,0,Queensland - Australia
3545,,Cambodia,11.55,104.9167,2020-01-31,1,0,0,Cambodia
3546,,Sri Lanka,7.0,81.0,2020-01-31,1,0,0,Sri Lanka
3547,,Germany,51.0,9.0,2020-01-31,5,0,0,Germany
3548,,Finland,64.0,26.0,2020-01-31,1,0,0,Finland
3549,,United Arab Emirates,24.0,54.0,2020-01-31,4,0,0,United Arab Emirates
3550,,Philippines,13.0,122.0,2020-01-31,1,0,0,Philippines
3551,,India,21.0,78.0,2020-01-31,1,0,0,India
3552,,Italy,43.0,12.0,2020-01-31,2,0,0,Italy
3553,,Sweden,63.0,16.0,2020-01-31,1,0,0,Sweden
3630,Ontario,Canada,51.2538,-85.3232,2020-01-31,3,0,0,Ontario - Canada
3692,Hubei,China,30.9756,112.2707,2020-01-31,5806,141,204,Hubei - China
3694,,"Korea, South",36.0,128.0,2020-01-31,11,0,0,"Korea, South"
3695,France,France,46.2276,2.2137,2020-01-31,5,0,0,France - France
3696,Guangdong,China,23.3417,113.4244,2020-01-31,436,11,0,Guangdong - China
3697,Henan,China,33.882,113.61399999999999,2020-01-31,352,3,2,Henan - China
3698,Zhejiang,China,29.1832,120.0934,2020-01-31,538,14,0,Zhejiang - China
3699,Hunan,China,27.6104,111.7088,2020-01-31,332,2,0,Hunan - China
3700,Anhui,China,31.8257,117.2264,2020-01-31,237,3,0,Anhui - China
3701,Jiangxi,China,27.614,115.7221,2020-01-31,240,7,0,Jiangxi - China
3702,Shandong,China,36.3427,118.1498,2020-01-31,184,2,0,Shandong - China
3704,Jiangsu,China,32.9711,119.455,2020-01-31,168,5,0,Jiangsu - China
3705,Chongqing,China,30.0572,107.874,2020-01-31,211,1,0,Chongqing - China
3706,Sichuan,China,30.6171,102.7103,2020-01-31,177,1,1,Sichuan - China
3707,Heilongjiang,China,47.861999999999995,127.7615,2020-01-31,59,0,2,Heilongjiang - China
3709,Beijing,China,40.1824,116.4142,2020-01-31,139,5,1,Beijing - China
3710,Shanghai,China,31.201999999999998,121.4491,2020-01-31,135,9,1,Shanghai - China
3711,Hebei,China,39.549,116.1306,2020-01-31,82,0,1,Hebei - China
3712,Fujian,China,26.0789,117.9874,2020-01-31,120,0,0,Fujian - China
3713,Guangxi,China,23.8298,108.7881,2020-01-31,87,2,0,Guangxi - China
3714,Shaanxi,China,35.1917,108.8701,2020-01-31,87,0,0,Shaanxi - China
3715,Yunnan,China,24.974,101.48700000000001,2020-01-31,83,1,0,Yunnan - China
3716,Hainan,China,19.1959,109.7453,2020-01-31,52,1,1,Hainan - China
3717,Guizhou,China,26.8154,106.8748,2020-01-31,29,2,0,Guizhou - China
3718,Tianjin,China,39.3054,117.323,2020-01-31,32,0,0,Tianjin - China
3719,Shanxi,China,37.5777,112.2922,2020-01-31,39,1,0,Shanxi - China
3720,Gansu,China,37.8099,101.0583,2020-01-31,29,0,0,Gansu - China
3721,Hong Kong,China,22.3,114.2,2020-01-31,12,0,0,Hong Kong - China
3722,Liaoning,China,41.2956,122.6085,2020-01-31,48,1,0,Liaoning - China
3723,Jilin,China,43.6661,126.1923,2020-01-31,14,1,0,Jilin - China
3725,Xinjiang,China,41.1129,85.2401,2020-01-31,17,0,0,Xinjiang - China
3726,Inner Mongolia,China,44.0935,113.9448,2020-01-31,20,1,0,Inner Mongolia - China
3727,Ningxia,China,37.2692,106.1655,2020-01-31,21,0,0,Ningxia - China
3728,,Taiwan*,23.7,121.0,2020-01-31,10,0,0,Taiwan*
3729,,Vietnam,16.0,108.0,2020-01-31,2,0,0,Vietnam
3730,,Russia,60.0,90.0,2020-01-31,2,0,0,Russia
3731,Qinghai,China,35.7452,95.9956,2020-01-31,8,0,0,Qinghai - China
3732,Macau,China,22.1667,113.55,2020-01-31,7,0,0,Macau - China
3740,Tibet,China,31.6927,88.0924,2020-01-31,1,0,0,Tibet - China
3852,"Santa Clara County, CA",US,37.3541,-121.9552,2020-01-31,1,0,0,"Santa Clara County, CA - US"
3867,"Orange County, CA",US,33.7879,-117.8531,2020-01-31,1,0,0,"Orange County, CA - US"
3869,"Maricopa County, AZ",US,33.2918,-112.4291,2020-01-31,1,0,0,"Maricopa County, AZ - US"
3885,"Los Angeles, CA",US,34.0522,-118.2437,2020-01-31,1,0,0,"Los Angeles, CA - US"
3886,"King County, WA",US,47.6062,-122.3321,2020-01-31,1,0,0,"King County, WA - US"
3887,"Cook County, IL",US,41.7377,-87.6976,2020-01-31,2,0,0,"Cook County, IL - US"
3942,United Kingdom,United Kingdom,55.3781,-3.4360000000000004,2020-01-31,2,0,0,United Kingdom - United Kingdom
3978,,Thailand,15.0,101.0,2020-02-01,19,5,0,Thailand
3979,,Japan,36.0,138.0,2020-02-01,20,1,0,Japan
3980,,Singapore,1.2833,103.8333,2020-02-01,16,0,0,Singapore
3981,,Nepal,28.1667,84.25,2020-02-01,1,0,0,Nepal
3982,,Malaysia,2.5,112.5,2020-02-01,8,0,0,Malaysia
3983,British Columbia,Canada,49.2827,-123.1207,2020-02-01,1,0,0,British Columbia - Canada
3984,New South Wales,Australia,-33.8688,151.2093,2020-02-01,4,2,0,New South Wales - Australia
3985,Victoria,Australia,-37.8136,144.9631,2020-02-01,4,0,0,Victoria - Australia
3986,Queensland,Australia,-28.0167,153.4,2020-02-01,3,0,0,Queensland - Australia
3987,,Cambodia,11.55,104.9167,2020-02-01,1,0,0,Cambodia
3988,,Sri Lanka,7.0,81.0,2020-02-01,1,0,0,Sri Lanka
3989,,Germany,51.0,9.0,2020-02-01,8,0,0,Germany
3990,,Finland,64.0,26.0,2020-02-01,1,0,0,Finland
3991,,United Arab Emirates,24.0,54.0,2020-02-01,4,0,0,United Arab Emirates
3992,,Philippines,13.0,122.0,2020-02-01,1,0,0,Philippines
3993,,India,21.0,78.0,2020-02-01,1,0,0,India
3994,,Italy,43.0,12.0,2020-02-01,2,0,0,Italy
3995,,Sweden,63.0,16.0,2020-02-01,1,0,0,Sweden
3996,,Spain,40.0,-4.0,2020-02-01,1,0,0,Spain
3997,South Australia,Australia,-34.9285,138.6007,2020-02-01,1,0,0,South Australia - Australia
4072,Ontario,Canada,51.2538,-85.3232,2020-02-01,3,0,0,Ontario - Canada
4134,Hubei,China,30.9756,112.2707,2020-02-01,7153,168,249,Hubei - China
4136,,"Korea, South",36.0,128.0,2020-02-01,12,0,0,"Korea, South"
4137,France,France,46.2276,2.2137,2020-02-01,6,0,0,France - France
4138,Guangdong,China,23.3417,113.4244,2020-02-01,535,14,0,Guangdong - China
4139,Henan,China,33.882,113.61399999999999,2020-02-01,422,3,2,Henan - China
4140,Zhejiang,China,29.1832,120.0934,2020-02-01,599,21,0,Zhejiang - China
4141,Hunan,China,27.6104,111.7088,2020-02-01,389,8,0,Hunan - China
4142,Anhui,China,31.8257,117.2264,2020-02-01,297,5,0,Anhui - China
4143,Jiangxi,China,27.614,115.7221,2020-02-01,286,9,0,Jiangxi - China
4144,Shandong,China,36.3427,118.1498,2020-02-01,206,3,0,Shandong - China
4146,Jiangsu,China,32.9711,119.455,2020-02-01,202,6,0,Jiangsu - China
4147,Chongqing,China,30.0572,107.874,2020-02-01,247,3,1,Chongqing - China
4148,Sichuan,China,30.6171,102.7103,2020-02-01,207,3,1,Sichuan - China
4149,Heilongjiang,China,47.861999999999995,127.7615,2020-02-01,80,2,2,Heilongjiang - China
4151,Beijing,China,40.1824,116.4142,2020-02-01,168,9,1,Beijing - China
4152,Shanghai,China,31.201999999999998,121.4491,2020-02-01,169,10,1,Shanghai - China
4153,Hebei,China,39.549,116.1306,2020-02-01,96,0,1,Hebei - China
4154,Fujian,China,26.0789,117.9874,2020-02-01,144,0,0,Fujian - China
4155,Guangxi,China,23.8298,108.7881,2020-02-01,100,2,0,Guangxi - China
4156,Shaanxi,China,35.1917,108.8701,2020-02-01,101,0,0,Shaanxi - China
4157,Yunnan,China,24.974,101.48700000000001,2020-02-01,93,2,0,Yunnan - China
4158,Hainan,China,19.1959,109.7453,2020-02-01,62,1,1,Hainan - China
4159,Guizhou,China,26.8154,106.8748,2020-02-01,29,2,0,Guizhou - China
4160,Tianjin,China,39.3054,117.323,2020-02-01,41,0,0,Tianjin - China
4161,Shanxi,China,37.5777,112.2922,2020-02-01,47,1,0,Shanxi - China
4162,Gansu,China,37.8099,101.0583,2020-02-01,40,0,0,Gansu - China
4163,Hong Kong,China,22.3,114.2,2020-02-01,13,0,0,Hong Kong - China
4164,Liaoning,China,41.2956,122.6085,2020-02-01,64,1,0,Liaoning - China
4165,Jilin,China,43.6661,126.1923,2020-02-01,17,1,0,Jilin - China
4167,Xinjiang,China,41.1129,85.2401,2020-02-01,18,0,0,Xinjiang - China
4168,Inner Mongolia,China,44.0935,113.9448,2020-02-01,23,1,0,Inner Mongolia - China
4169,Ningxia,China,37.2692,106.1655,2020-02-01,26,0,0,Ningxia - China
4170,,Taiwan*,23.7,121.0,2020-02-01,10,0,0,Taiwan*
4171,,Vietnam,16.0,108.0,2020-02-01,6,1,0,Vietnam
4172,,Russia,60.0,90.0,2020-02-01,2,0,0,Russia
4173,Qinghai,China,35.7452,95.9956,2020-02-01,9,0,0,Qinghai - China
4174,Macau,China,22.1667,113.55,2020-02-01,7,0,0,Macau - China
4182,Tibet,China,31.6927,88.0924,2020-02-01,1,0,0,Tibet - China
4294,"Santa Clara County, CA",US,37.3541,-121.9552,2020-02-01,1,0,0,"Santa Clara County, CA - US"
4302,"Suffolk County, MA",US,42.3601,-71.0589,2020-02-01,1,0,0,"Suffolk County, MA - US"
4309,"Orange County, CA",US,33.7879,-117.8531,2020-02-01,1,0,0,"Orange County, CA - US"
4311,"Maricopa County, AZ",US,33.2918,-112.4291,2020-02-01,1,0,0,"Maricopa County, AZ - US"
4327,"Los Angeles, CA",US,34.0522,-118.2437,2020-02-01,1,0,0,"Los Angeles, CA - US"
4328,"King County, WA",US,47.6062,-122.3321,2020-02-01,1,0,0,"King County, WA - US"
4329,"Cook County, IL",US,41.7377,-87.6976,2020-02-01,2,0,0,"Cook County, IL - US"
4384,United Kingdom,United Kingdom,55.3781,-3.4360000000000004,2020-02-01,2,0,0,United Kingdom - United Kingdom
4420,,Thailand,15.0,101.0,2020-02-02,19,5,0,Thailand
4421,,Japan,36.0,138.0,2020-02-02,20,1,0,Japan
4422,,Singapore,1.2833,103.8333,2020-02-02,18,0,0,Singapore
4423,,Nepal,28.1667,84.25,2020-02-02,1,0,0,Nepal
4424,,Malaysia,2.5,112.5,2020-02-02,8,0,0,Malaysia
4425,British Columbia,Canada,49.2827,-123.1207,2020-02-02,1,0,0,British Columbia - Canada
4426,New South Wales,Australia,-33.8688,151.2093,2020-02-02,4,2,0,New South Wales - Australia
4427,Victoria,Australia,-37.8136,144.9631,2020-02-02,4,0,0,Victoria - Australia
4428,Queensland,Australia,-28.0167,153.4,2020-02-02,2,0,0,Queensland - Australia
4429,,Cambodia,11.55,104.9167,2020-02-02,1,0,0,Cambodia
4430,,Sri Lanka,7.0,81.0,2020-02-02,1,0,0,Sri Lanka
4431,,Germany,51.0,9.0,2020-02-02,10,0,0,Germany
4432,,Finland,64.0,26.0,2020-02-02,1,0,0,Finland
4433,,United Arab Emirates,24.0,54.0,2020-02-02,5,0,0,United Arab Emirates
4434,,Philippines,13.0,122.0,2020-02-02,2,0,1,Philippines
4435,,India,21.0,78.0,2020-02-02,2,0,0,India
4436,,Italy,43.0,12.0,2020-02-02,2,0,0,Italy
4437,,Sweden,63.0,16.0,2020-02-02,1,0,0,Sweden
4438,,Spain,40.0,-4.0,2020-02-02,1,0,0,Spain
4439,South Australia,Australia,-34.9285,138.6007,2020-02-02,2,0,0,South Australia - Australia
4514,Ontario,Canada,51.2538,-85.3232,2020-02-02,3,0,0,Ontario - Canada
4576,Hubei,China,30.9756,112.2707,2020-02-02,11177,295,350,Hubei - China
4578,,"Korea, South",36.0,128.0,2020-02-02,15,0,0,"Korea, South"
4579,France,France,46.2276,2.2137,2020-02-02,6,0,0,France - France
4580,Guangdong,China,23.3417,113.4244,2020-02-02,632,15,0,Guangdong - China
4581,Henan,China,33.882,113.61399999999999,2020-02-02,493,10,2,Henan - China
4582,Zhejiang,China,29.1832,120.0934,2020-02-02,661,32,0,Zhejiang - China
4583,Hunan,China,27.6104,111.7088,2020-02-02,463,16,0,Hunan - China
4584,Anhui,China,31.8257,117.2264,2020-02-02,340,7,0,Anhui - China
4585,Jiangxi,China,27.614,115.7221,2020-02-02,333,12,0,Jiangxi - China
4586,Shandong,China,36.3427,118.1498,2020-02-02,230,6,0,Shandong - China
4588,Jiangsu,China,32.9711,119.455,2020-02-02,236,7,0,Jiangsu - China
4589,Chongqing,China,30.0572,107.874,2020-02-02,300,7,2,Chongqing - China
4590,Sichuan,China,30.6171,102.7103,2020-02-02,231,11,1,Sichuan - China
4591,Heilongjiang,China,47.861999999999995,127.7615,2020-02-02,95,2,2,Heilongjiang - China
4593,Beijing,China,40.1824,116.4142,2020-02-02,191,9,1,Beijing - China
4594,Shanghai,China,31.201999999999998,121.4491,2020-02-02,182,10,1,Shanghai - China
4595,Hebei,China,39.549,116.1306,2020-02-02,104,3,1,Hebei - China
4596,Fujian,China,26.0789,117.9874,2020-02-02,159,0,0,Fujian - China
4597,Guangxi,China,23.8298,108.7881,2020-02-02,111,2,0,Guangxi - China
4598,Shaanxi,China,35.1917,108.8701,2020-02-02,116,0,0,Shaanxi - China
4599,Yunnan,China,24.974,101.48700000000001,2020-02-02,105,3,0,Yunnan - China
4600,Hainan,China,19.1959,109.7453,2020-02-02,64,4,1,Hainan - China
4601,Guizhou,China,26.8154,106.8748,2020-02-02,38,2,0,Guizhou - China
4602,Tianjin,China,39.3054,117.323,2020-02-02,48,1,0,Tianjin - China
4603,Shanxi,China,37.5777,112.2922,2020-02-02,66,3,0,Shanxi - China
4604,Gansu,China,37.8099,101.0583,2020-02-02,51,3,0,Gansu - China
4605,Hong Kong,China,22.3,114.2,2020-02-02,15,0,0,Hong Kong - China
4606,Liaoning,China,41.2956,122.6085,2020-02-02,70,1,0,Liaoning - China
4607,Jilin,China,43.6661,126.1923,2020-02-02,23,1,0,Jilin - China
4609,Xinjiang,China,41.1129,85.2401,2020-02-02,21,0,0,Xinjiang - China
4610,Inner Mongolia,China,44.0935,113.9448,2020-02-02,27,1,0,Inner Mongolia - China
4611,Ningxia,China,37.2692,106.1655,2020-02-02,28,0,0,Ningxia - China
4612,,Taiwan*,23.7,121.0,2020-02-02,10,0,0,Taiwan*
4613,,Vietnam,16.0,108.0,2020-02-02,6,1,0,Vietnam
4614,,Russia,60.0,90.0,2020-02-02,2,0,0,Russia
4615,Qinghai,China,35.7452,95.9956,2020-02-02,11,0,0,Qinghai - China
4616,Macau,China,22.1667,113.55,2020-02-02,8,0,0,Macau - China
4624,Tibet,China,31.6927,88.0924,2020-02-02,1,0,0,Tibet - China
4736,"Santa Clara County, CA",US,37.3541,-121.9552,2020-02-02,1,0,0,"Santa Clara County, CA - US"
4744,"Suffolk County, MA",US,42.3601,-71.0589,2020-02-02,1,0,0,"Suffolk County, MA - US"
4751,"Orange County, CA",US,33.7879,-117.8531,2020-02-02,1,0,0,"Orange County, CA - US"
4753,"Maricopa County, AZ",US,33.2918,-112.4291,2020-02-02,1,0,0,"Maricopa County, AZ - US"
4769,"Los Angeles, CA",US,34.0522,-118.2437,2020-02-02,1,0,0,"Los Angeles, CA - US"
4770,"King County, WA",US,47.6062,-122.3321,2020-02-02,1,0,0,"King County, WA - US"
4771,"Cook County, IL",US,41.7377,-87.6976,2020-02-02,2,0,0,"Cook County, IL - US"
4826,United Kingdom,United Kingdom,55.3781,-3.4360000000000004,2020-02-02,2,0,0,United Kingdom - United Kingdom
4862,,Thailand,15.0,101.0,2020-02-03,19,5,0,Thailand
4863,,Japan,36.0,138.0,2020-02-03,20,1,0,Japan
4864,,Singapore,1.2833,103.8333,2020-02-03,18,0,0,Singapore
4865,,Nepal,28.1667,84.25,2020-02-03,1,0,0,Nepal
4866,,Malaysia,2.5,112.5,2020-02-03,8,0,0,Malaysia
4867,British Columbia,Canada,49.2827,-123.1207,2020-02-03,1,0,0,British Columbia - Canada
4868,New South Wales,Australia,-33.8688,151.2093,2020-02-03,4,2,0,New South Wales - Australia
4869,Victoria,Australia,-37.8136,144.9631,2020-02-03,4,0,0,Victoria - Australia
4870,Queensland,Australia,-28.0167,153.4,2020-02-03,2,0,0,Queensland - Australia
4871,,Cambodia,11.55,104.9167,2020-02-03,1,0,0,Cambodia
4872,,Sri Lanka,7.0,81.0,2020-02-03,1,0,0,Sri Lanka
4873,,Germany,51.0,9.0,2020-02-03,12,0,0,Germany
4874,,Finland,64.0,26.0,2020-02-03,1,0,0,Finland
4875,,United Arab Emirates,24.0,54.0,2020-02-03,5,0,0,United Arab Emirates
4876,,Philippines,13.0,122.0,2020-02-03,2,0,1,Philippines
4877,,India,21.0,78.0,2020-02-03,3,0,0,India
4878,,Italy,43.0,12.0,2020-02-03,2,0,0,Italy
4879,,Sweden,63.0,16.0,2020-02-03,1,0,0,Sweden
4880,,Spain,40.0,-4.0,2020-02-03,1,0,0,Spain
4881,South Australia,Australia,-34.9285,138.6007,2020-02-03,2,0,0,South Australia - Australia
4956,Ontario,Canada,51.2538,-85.3232,2020-02-03,3,0,0,Ontario - Canada
5018,Hubei,China,30.9756,112.2707,2020-02-03,13522,386,414,Hubei - China
5020,,"Korea, South",36.0,128.0,2020-02-03,15,0,0,"Korea, South"
5021,France,France,46.2276,2.2137,2020-02-03,6,0,0,France - France
5022,Guangdong,China,23.3417,113.4244,2020-02-03,725,21,0,Guangdong - China
5023,Henan,China,33.882,113.61399999999999,2020-02-03,566,16,2,Henan - China
5024,Zhejiang,China,29.1832,120.0934,2020-02-03,724,43,0,Zhejiang - China
5025,Hunan,China,27.6104,111.7088,2020-02-03,521,22,0,Hunan - China
5026,Anhui,China,31.8257,117.2264,2020-02-03,408,14,0,Anhui - China
5027,Jiangxi,China,27.614,115.7221,2020-02-03,391,18,0,Jiangxi - China
5028,Shandong,China,36.3427,118.1498,2020-02-03,259,7,0,Shandong - China
5030,Jiangsu,China,32.9711,119.455,2020-02-03,271,8,0,Jiangsu - China
5031,Chongqing,China,30.0572,107.874,2020-02-03,337,9,2,Chongqing - China
5032,Sichuan,China,30.6171,102.7103,2020-02-03,254,14,1,Sichuan - China
5033,Heilongjiang,China,47.861999999999995,127.7615,2020-02-03,121,2,2,Heilongjiang - China
5035,Beijing,China,40.1824,116.4142,2020-02-03,212,12,1,Beijing - China
5036,Shanghai,China,31.201999999999998,121.4491,2020-02-03,203,10,1,Shanghai - China
5037,Hebei,China,39.549,116.1306,2020-02-03,113,3,1,Hebei - China
5038,Fujian,China,26.0789,117.9874,2020-02-03,179,1,0,Fujian - China
5039,Guangxi,China,23.8298,108.7881,2020-02-03,127,7,0,Guangxi - China
5040,Shaanxi,China,35.1917,108.8701,2020-02-03,128,0,0,Shaanxi - China
5041,Yunnan,China,24.974,101.48700000000001,2020-02-03,117,5,0,Yunnan - China
5042,Hainan,China,19.1959,109.7453,2020-02-03,72,4,1,Hainan - China
5043,Guizhou,China,26.8154,106.8748,2020-02-03,46,2,0,Guizhou - China
5044,Tianjin,China,39.3054,117.323,2020-02-03,60,1,0,Tianjin - China
5045,Shanxi,China,37.5777,112.2922,2020-02-03,74,2,0,Shanxi - China
5046,Gansu,China,37.8099,101.0583,2020-02-03,55,3,0,Gansu - China
5047,Hong Kong,China,22.3,114.2,2020-02-03,15,0,0,Hong Kong - China
5048,Liaoning,China,41.2956,122.6085,2020-02-03,74,1,0,Liaoning - China
5049,Jilin,China,43.6661,126.1923,2020-02-03,31,1,0,Jilin - China
5051,Xinjiang,China,41.1129,85.2401,2020-02-03,24,0,0,Xinjiang - China
5052,Inner Mongolia,China,44.0935,113.9448,2020-02-03,34,1,0,Inner Mongolia - China
5053,Ningxia,China,37.2692,106.1655,2020-02-03,31,1,0,Ningxia - China
5054,,Taiwan*,23.7,121.0,2020-02-03,10,0,0,Taiwan*
5055,,Vietnam,16.0,108.0,2020-02-03,8,1,0,Vietnam
5056,,Russia,60.0,90.0,2020-02-03,2,0,0,Russia
5057,Qinghai,China,35.7452,95.9956,2020-02-03,13,0,0,Qinghai - China
5058,Macau,China,22.1667,113.55,2020-02-03,8,0,0,Macau - China
5066,Tibet,China,31.6927,88.0924,2020-02-03,1,0,0,Tibet - China
5178,"Santa Clara County, CA",US,37.3541,-121.9552,2020-02-03,2,0,0,"Santa Clara County, CA - US"
5186,"Suffolk County, MA",US,42.3601,-71.0589,2020-02-03,1,0,0,"Suffolk County, MA - US"
5193,"Orange County, CA",US,33.7879,-117.8531,2020-02-03,1,0,0,"Orange County, CA - US"
5195,"Maricopa County, AZ",US,33.2918,-112.4291,2020-02-03,1,0,0,"Maricopa County, AZ - US"
5210,"San Benito, CA",US,36.5761,-120.9876,2020-02-03,2,0,0,"San Benito, CA - US"
5211,"Los Angeles, CA",US,34.0522,-118.2437,2020-02-03,1,0,0,"Los Angeles, CA - US"
